Year,Month,Day,Hour,Temperature,Humidity,PRECTOTCORR
2023,7,3,6,27.42,94.81,0.2
2023,7,3,7,27.86,93.06,0.21
2023,7,3,8,28.41,90.81,0.21
2023,7,3,9,29.01,88.06,0.24
2023,7,3,10,29.33,85.69,0.14
2023,7,3,11,29.39,83.81,0.08
2023,7,3,12,29.52,82.25,0.14
2023,7,3,13,29.87,80.56,0.27
2023,7,3,14,30.22,79.38,0.39
2023,7,3,15,30.42,79.81,0.53
2023,7,3,16,29.87,84.12,0.61
2023,7,3,17,28.8,90.06,0.63
2023,7,3,18,27.98,94.44,0.43
2023,7,3,19,27.63,96.12,0.38
2023,7,3,20,27.43,96.44,0.34
2023,7,3,21,27.2,96.88,0.32
2023,7,3,22,26.95,97.31,0.28
2023,7,3,23,26.78,97.62,0.2
2023,7,4,0,26.67,97.69,0.16
2023,7,4,1,26.58,97.69,0.17
2023,7,4,2,26.47,97.69,0.16
2023,7,4,3,26.3,97.75,0.15
2023,7,4,4,26.08,97.88,0.09
2023,7,4,5,26.08,97.69,0.06
2023,7,4,6,27.05,95,0.06
2023,7,4,7,28.1,91.75,0.09
2023,7,4,8,29.84,82.94,0.11
2023,7,4,9,31.5,74.38,0.14
2023,7,4,10,32.79,68.44,0.19
2023,7,4,11,33.62,64.75,0.28
2023,7,4,12,34.05,63.56,0.32
2023,7,4,13,33.9,64.44,0.43
2023,7,4,14,33.59,66,0.49
2023,7,4,15,33.09,69.25,0.56
2023,7,4,16,32.05,74.25,0.64
2023,7,4,17,30.62,81.62,0.59
2023,7,4,18,28.98,89.75,0.68
2023,7,4,19,28.26,92.44,0.09
2023,7,4,20,27.87,94.38,0.08
2023,7,4,21,27.55,96.06,0.08
2023,7,4,22,27.31,97.06,0.08
2023,7,4,23,27.15,97.44,0.07
2023,7,5,0,26.95,97.75,0.05
2023,7,5,1,26.72,98,0.04
2023,7,5,2,26.52,97.88,0.03
2023,7,5,3,26.38,97.44,0.02
2023,7,5,4,26.22,96.88,0.02
2023,7,5,5,26.31,95.94,0.01
2023,7,5,6,27.83,89.62,0.01
2023,7,5,7,29.84,78.44,0.01
2023,7,5,8,31.28,69.5,0.01
2023,7,5,9,32.01,67.12,0.01
2023,7,5,10,32.69,65.88,0.01
2023,7,5,11,33.2,64.81,0.01
2023,7,5,12,33.36,64.5,0.01
2023,7,5,13,33.29,65.12,0.02
2023,7,5,14,32.9,67.31,0.02
2023,7,5,15,32.3,70.56,0.04
2023,7,5,16,31.47,75.69,0.04
2023,7,5,17,30.25,82.88,0.04
2023,7,5,18,28.8,89.44,0.03
2023,7,5,19,28.08,91.56,0
2023,7,5,20,27.64,93.25,0
2023,7,5,21,27.28,95,0
2023,7,5,22,27.04,96.25,0
2023,7,5,23,26.85,97.06,0
2023,7,6,0,26.68,97.62,0
2023,7,6,1,26.51,97.94,0
2023,7,6,2,26.33,98.06,0
2023,7,6,3,26.15,97.88,0
2023,7,6,4,26,97.38,0
2023,7,6,5,26.12,96.38,0
2023,7,6,6,27.4,90.19,0
2023,7,6,7,28.84,84.81,0
2023,7,6,8,31.07,73.56,0
2023,7,6,9,32.52,66.69,0
2023,7,6,10,33.51,63.31,0
2023,7,6,11,34.26,61.19,0
2023,7,6,12,34.65,60.12,0
2023,7,6,13,34.84,59.94,0
2023,7,6,14,34.69,61.31,0
2023,7,6,15,34.22,64.19,0
2023,7,6,16,33.32,69.56,0
2023,7,6,17,31.65,77.56,0
2023,7,6,18,29.76,85.06,0
2023,7,6,19,28.81,88.19,0
2023,7,6,20,28.15,91.06,0
2023,7,6,21,27.71,93.06,0
2023,7,6,22,27.38,94.62,0
2023,7,6,23,27.16,95.75,0
2023,7,7,0,27.01,96.62,0
2023,7,7,1,26.9,96.88,0
2023,7,7,2,26.83,96.56,0
2023,7,7,3,26.77,96,0
2023,7,7,4,26.72,95.44,0
2023,7,7,5,26.84,94.88,0
2023,7,7,6,28.02,90.56,0
2023,7,7,7,28.93,86.12,0
2023,7,7,8,30.39,78.88,0
2023,7,7,9,31.67,72.44,0
2023,7,7,10,32.54,68.69,0
2023,7,7,11,33.1,66.62,0
2023,7,7,12,33.52,65.56,0
2023,7,7,13,33.57,66.31,0
2023,7,7,14,33.33,68.12,0
2023,7,7,15,32.71,72.38,0
2023,7,7,16,31.83,77.12,0
2023,7,7,17,30.55,84.56,0
2023,7,7,18,29.3,89.56,0
2023,7,7,19,28.75,91.38,0.01
2023,7,7,20,28.37,93.31,0.01
2023,7,7,21,28.08,94.94,0.01
2023,7,7,22,27.9,95.69,0.01
2023,7,7,23,27.75,95.44,0.02
2023,7,8,0,27.57,94.88,0.02
2023,7,8,1,27.34,94.75,0.01
2023,7,8,2,27.11,95.06,0.01
2023,7,8,3,26.94,95.38,0.01
2023,7,8,4,26.88,95.69,0.02
2023,7,8,5,26.98,95.31,0.02
2023,7,8,6,27.69,92.94,0.01
2023,7,8,7,28.41,91.31,0.02
2023,7,8,8,29.44,88.44,0.03
2023,7,8,9,30.78,82.56,0.04
2023,7,8,10,31.78,78.12,0.03
2023,7,8,11,32.55,74.62,0.02
2023,7,8,12,33.17,71.62,0.02
2023,7,8,13,33.55,69.75,0.02
2023,7,8,14,33.5,70.19,0.03
2023,7,8,15,33.12,73.31,0.03
2023,7,8,16,32.5,75.62,0.02
2023,7,8,17,31.23,81.62,0.01
2023,7,8,18,29.5,89.38,0.01
2023,7,8,19,28.71,91.38,0.1
2023,7,8,20,28.22,93.5,0.12
2023,7,8,21,27.76,95.62,0.15
2023,7,8,22,27.41,96.69,0.19
2023,7,8,23,27.12,97.31,0.2
2023,7,9,0,26.91,97.5,0.17
2023,7,9,1,26.71,97.88,0.17
2023,7,9,2,26.46,98.56,0.16
2023,7,9,3,26.26,99,0.14
2023,7,9,4,26.14,99.12,0.14
2023,7,9,5,26.29,98.69,0.11
2023,7,9,6,27.64,95.25,0.1
2023,7,9,7,28.8,90.94,0.12
2023,7,9,8,29.9,85.31,0.08
2023,7,9,9,31,79.06,0.05
2023,7,9,10,32,73.88,0.07
2023,7,9,11,32.63,70.69,0.11
2023,7,9,12,32.93,69.25,0.15
2023,7,9,13,33.05,68.81,0.17
2023,7,9,14,33.03,69.06,0.15
2023,7,9,15,32.71,70.88,0.29
2023,7,9,16,31.87,76,0.34
2023,7,9,17,30.67,81.19,0.35
2023,7,9,18,29.03,89.25,0.31
2023,7,9,19,28.26,91.25,0.08
2023,7,9,20,27.76,92.56,0.08
2023,7,9,21,27.35,94.06,0.09
2023,7,9,22,27.05,95.06,0.12
2023,7,9,23,26.78,95.81,0.13
2023,7,10,0,26.57,96.19,0.15
2023,7,10,1,26.4,96.5,0.14
2023,7,10,2,26.21,97,0.12
2023,7,10,3,26.1,97.19,0.12
2023,7,10,4,26.05,97.38,0.11
2023,7,10,5,26.04,97.5,0.09
2023,7,10,6,26.73,95.88,0.08
2023,7,10,7,27.52,91.88,0.08
2023,7,10,8,29.02,83.81,0.09
2023,7,10,9,30.41,75.88,0.08
2023,7,10,10,31.26,71.81,0.08
2023,7,10,11,31.66,70.62,0.07
2023,7,10,12,31.83,70.31,0.06
2023,7,10,13,31.9,69.88,0.05
2023,7,10,14,31.89,69.69,0.04
2023,7,10,15,31.67,71.31,0.03
2023,7,10,16,31.32,73.25,0.03
2023,7,10,17,30.37,77.12,0.02
2023,7,10,18,28.47,87.38,0.01
2023,7,10,19,27.59,90.31,0
2023,7,10,20,27.19,93.06,0
2023,7,10,21,26.9,95.25,0
2023,7,10,22,26.69,96.81,0
2023,7,10,23,26.54,97.81,0
2023,7,11,0,26.39,98.31,0
2023,7,11,1,26.28,98.19,0.01
2023,7,11,2,26.15,97.88,0.01
2023,7,11,3,26.01,97.5,0.01
2023,7,11,4,25.9,96.75,0.01
2023,7,11,5,25.94,96,0.01
2023,7,11,6,27.12,90.56,0.01
2023,7,11,7,28.05,85.56,0.01
2023,7,11,8,29.43,80,0
2023,7,11,9,31.12,72.19,0
2023,7,11,10,32.29,67.5,0
2023,7,11,11,33.08,64.44,0
2023,7,11,12,33.48,62.94,0
2023,7,11,13,33.74,62.25,0
2023,7,11,14,33.64,62.62,0
2023,7,11,15,33.23,65.44,0
2023,7,11,16,32.28,69.12,0
2023,7,11,17,30.47,79.06,0
2023,7,11,18,28.76,87.06,0
2023,7,11,19,28.11,90.31,0.06
2023,7,11,20,27.75,92.88,0.11
2023,7,11,21,27.49,95,0.12
2023,7,11,22,27.3,96.5,0.19
2023,7,11,23,27.12,97.19,0.25
2023,7,12,0,26.97,97.38,0.33
2023,7,12,1,26.78,97.56,0.35
2023,7,12,2,26.62,97.31,0.37
2023,7,12,3,26.52,96.75,0.34
2023,7,12,4,26.42,96.25,0.37
2023,7,12,5,26.36,95.81,0.33
2023,7,12,6,26.98,94.19,0.3
2023,7,12,7,27.7,89.94,0.32
2023,7,12,8,28.55,86.5,0.26
2023,7,12,9,29.76,80.12,0.15
2023,7,12,10,31.1,73.12,0.11
2023,7,12,11,32,68.5,0.08
2023,7,12,12,32.7,65.31,0.07
2023,7,12,13,32.87,64.88,0.06
2023,7,12,14,33.18,63.94,0.09
2023,7,12,15,33.44,64.44,0.12
2023,7,12,16,33.35,64.19,0.11
2023,7,12,17,31.99,70.25,0.07
2023,7,12,18,29.58,84.94,0.09
2023,7,12,19,28.55,86.88,0.06
2023,7,12,20,28.05,89.19,0.08
2023,7,12,21,27.68,92.12,0.09
2023,7,12,22,27.5,93.81,0.1
2023,7,12,23,27.3,94.94,0.11
2023,7,13,0,27.15,95.25,0.11
2023,7,13,1,27.01,95,0.12
2023,7,13,2,26.79,94.75,0.11
2023,7,13,3,26.57,94.06,0.08
2023,7,13,4,26.31,93.5,0.05
2023,7,13,5,26.21,93.38,0.03
2023,7,13,6,27.37,88.62,0.02
2023,7,13,7,28.48,82.5,0.02
2023,7,13,8,30.31,73,0.01
2023,7,13,9,31.8,66.81,0.01
2023,7,13,10,32.95,63.25,0.02
2023,7,13,11,33.87,60.94,0.04
2023,7,13,12,34.5,59.31,0.05
2023,7,13,13,34.76,58.5,0.05
2023,7,13,14,34.87,58.62,0.05
2023,7,13,15,34.58,61.38,0.07
2023,7,13,16,34.94,59.38,0.08
2023,7,13,17,33.44,63.75,0.06
2023,7,13,18,30.72,81.81,0.07
2023,7,13,19,29.33,83.81,0.21
2023,7,13,20,28.56,85.56,0.1
2023,7,13,21,27.98,88.19,0.09
2023,7,13,22,27.55,91.12,0.16
2023,7,13,23,27.27,93.69,0.21
2023,7,14,0,27.11,95.38,0.19
2023,7,14,1,27.21,94.38,0.15
2023,7,14,2,27.32,93.19,0.12
2023,7,14,3,27.4,93.38,0.11
2023,7,14,4,27.24,94.25,0.1
2023,7,14,5,27.1,95.44,0.09
2023,7,14,6,27.9,92.75,0.08
2023,7,14,7,29.03,86.81,0.11
2023,7,14,8,30.57,77,0.11
2023,7,14,9,31.8,69.88,0.1
2023,7,14,10,32.33,67.62,0.13
2023,7,14,11,32.52,67.44,0.17
2023,7,14,12,32.71,67.19,0.19
2023,7,14,13,33.11,65.75,0.16
2023,7,14,14,33.55,63.62,0.17
2023,7,14,15,33.69,63.25,0.17
2023,7,14,16,33.47,65.38,0.15
2023,7,14,17,33.04,66,0.11
2023,7,14,18,30.86,80.25,0.06
2023,7,14,19,29.62,84.5,0.04
2023,7,14,20,28.94,85.25,0.04
2023,7,14,21,28.44,85.56,0.02
2023,7,14,22,27.98,86.81,0.02
2023,7,14,23,27.58,88.56,0.07
2023,7,15,0,27.28,90.31,0.18
2023,7,15,1,26.98,91.81,0.23
2023,7,15,2,26.69,93.19,0.19
2023,7,15,3,26.6,93.56,0.09
2023,7,15,4,26.83,91.44,0.08
2023,7,15,5,26.98,91.69,0.07
2023,7,15,6,27.81,89.25,0.06
2023,7,15,7,29.65,82.12,0.15
2023,7,15,8,30.93,75.88,0.58
2023,7,15,9,31.15,75.69,0.91
2023,7,15,10,31.63,74.88,0.81
2023,7,15,11,32.09,73.44,0.6
2023,7,15,12,32.28,71.88,0.43
2023,7,15,13,32.06,71.5,0.32
2023,7,15,14,31.71,71.69,0.21
2023,7,15,15,31.76,70.56,0.15
2023,7,15,16,31.73,70.19,0.1
2023,7,15,17,31.25,72,0.07
2023,7,15,18,30.16,78.25,0.04
2023,7,15,19,29.64,78.12,0
2023,7,15,20,29.03,80.94,0
2023,7,15,21,28.32,84.69,0
2023,7,15,22,27.76,87.12,0
2023,7,15,23,27.35,88.69,0
2023,7,16,0,27.11,89.94,0
2023,7,16,1,26.87,91,0
2023,7,16,2,26.68,91.69,0
2023,7,16,3,26.48,92.19,0
2023,7,16,4,26.44,92.38,0
2023,7,16,5,26.59,92.5,0
2023,7,16,6,27.62,89.56,0
2023,7,16,7,28.24,85.19,0
2023,7,16,8,28.48,83.19,0
2023,7,16,9,28.46,82.88,0
2023,7,16,10,28.73,81.5,0
2023,7,16,11,29.42,78,0
2023,7,16,12,30.42,73.56,0
2023,7,16,13,31.26,70.19,0
2023,7,16,14,31.76,69,0
2023,7,16,15,31.89,69.44,0
2023,7,16,16,31.65,71.31,0
2023,7,16,17,31.01,75.44,0
2023,7,16,18,30.74,75.25,0
2023,7,16,19,30.62,74.69,0
2023,7,16,20,29.95,77.31,0
2023,7,16,21,29.03,83.19,0
2023,7,16,22,28.46,85.44,0
2023,7,16,23,28.01,87,0
2023,7,17,0,27.65,88,0
2023,7,17,1,27.35,88.25,0
2023,7,17,2,27.07,88.38,0
2023,7,17,3,26.8,88.69,0
2023,7,17,4,26.49,89.38,0
2023,7,17,5,26.43,89.69,0
2023,7,17,6,27.91,84.88,0
2023,7,17,7,29.02,80.12,0
2023,7,17,8,30.16,76.88,0
2023,7,17,9,31.62,70.06,0
2023,7,17,10,32.8,62.38,0
2023,7,17,11,33.43,59.06,0
